date,time,vehicle_id,Route,RFID,Serial,Street,Number,Affix,Unit,Zip,City,Latitude,Longitude,Exception,weight,weightLoad,datetime,unixtime
2020-10-22,05:43:22,XE-5620S,,E28011057000020F9BDCE21D,,JURONG WEST STREET 65,621,,,640621.0,Singapur,1.3407805,103.6996145,,,23750.0,2020-10-22 05:43:22,1603345402.0
2020-10-22,05:45:58,XE-5620S,,E28011057000020F9BDD3B23,,JURONG WEST STREET 65,620,,,640620.0,Singapur,1.34124017,103.69939079999999,,,23590.0,2020-10-22 05:45:58,1603345558.0
2020-10-22,05:48:17,XE-5620S,,E28011057000020F9BDDFBE6,,JURONG WEST STREET 65,619,,,640619.0,Singapur,1.34118517,103.69980079999999,,,24160.0,2020-10-22 05:48:17,1603345697.0
2020-10-22,05:52:09,XE-5620S,,E28011057000020F9BDEA066,,JURONG WEST STREET 65,618,,,640618.0,Singapur,1.34122083,103.7005033,,,24350.0,2020-10-22 05:52:09,1603345929.0
2020-10-22,05:54:57,XE-5620S,,E200001C260E002617200761,,,,,,,,1.34206867,103.7007163,,,24510.0,2020-10-22 05:54:57,1603346097.0
2020-10-22,05:55:03,XE-5620S,,E200001C2611010121904A66,,,,,,,,1.3420755,103.700714,,,24590.0,2020-10-22 05:55:03,1603346103.0
2020-10-22,05:58:23,XE-5620S,,E28011057000020F9BDCE419,,JURONG WEST STREET 65,672A,,,641672.0,Singapur,1.34410133,103.7008213,,,24620.0,2020-10-22 05:58:23,1603346303.0
2020-10-22,06:00:44,XE-5620S,,E28011057000020F9BDE9CA2,,JURONG WEST STREET 65,673A,,,641673.0,Singapur,1.34467267,103.7010865,,,24840.0,2020-10-22 06:00:44,1603346444.0
2020-10-22,06:03:23,XE-5620S,,E28011057000020F9BDE13B3,,JURONG WEST STREET 65,673C,,,643673.0,Singapur,1.3447015,103.7012495,,,24910.0,2020-10-22 06:03:23,1603346603.0
2020-10-22,06:05:16,XE-5620S,,E200001C260901962340ABBA,,BT BATOK WEST AVE 8,440,#01-01,SUPERLUC,650440.0,Singapur,1.34476217,103.7013908,,,25670.0,2020-10-22 06:05:16,1603346716.0
2020-10-22,06:05:41,XE-5620S,,E28011057000020F9BDD10C2,,JURONG WEST STREET 65,673B,,,642673.0,Singapur,1.344719,103.70141,,,25300.0,2020-10-22 06:05:41,1603346741.0
2020-10-22,06:09:12,XE-5620S,,E28011057000020F9BDCF195,,JURONG WEST STREET 65,671C,,,643671.0,Singapur,1.3437845,103.7015145,,,25670.0,2020-10-22 06:09:12,1603346952.0
2020-10-22,06:11:38,XE-5620S,,E28011057000020F9BDD9B2B,,JURONG WEST STREET 65,671B,,,642671.0,Singapur,1.34364017,103.70212149999999,,,25910.0,2020-10-22 06:11:38,1603347098.0
2020-10-22,06:16:12,XE-5620S,,E28011057000020F9BDE509E,,JURONG WEST STREET 65,671A,,,641671.0,Singapur,1.34374083,103.7024588,,,26040.0,2020-10-22 06:16:12,1603347372.0
2020-10-22,06:19:44,XE-5620S,,E28011057000020F9BDD92C9,,JURONG WEST STREET 65,670A,,,641670.0,Singapur,1.344518,103.70303609999999,,,26330.0,2020-10-22 06:19:44,1603347584.0
2020-10-22,06:22:11,XE-5620S,,E200001C26110097208041EC,,,,,,,,1.34492517,103.7023906,,,26520.0,2020-10-22 06:22:11,1603347731.0
2020-10-22,06:22:20,XE-5620S,,E28011057000020F9BDECB15,,JURONG WEST STREET 65,674A,,,641674.0,Singapur,1.344926,103.70250159999999,,,26560.0,2020-10-22 06:22:20,1603347740.0
2020-10-22,06:25:06,XE-5620S,,E28011057000020F9BDEE3AB,,JURONG WEST STREET 65,674B,,,642674.0,Singapur,1.34473283,103.702291,,,26750.0,2020-10-22 06:25:06,1603347906.0
2020-10-22,23:26:55,XE-5620S,JS REL-8,E200001C2611015025807747,,BURGUNDY DRIVE,47,,,658841.0,Singapur,1.33894917,103.761759,,,14970.0,2020-10-22 23:26:55,1603409215.0
2020-10-22,23:27:25,XE-5620S,JS REL-8,E200001C2604016213308ABD,,BURGUNDY DRIVE,43,,,658839.0,Singapur,1.33880317,103.7618028,,,14970.0,2020-10-22 23:27:25,1603409245.0
2020-10-22,23:28:49,XE-5620S,JS REL-8,E200001C260E02521920E12A,,BURGUNDY DRIVE,26,,,658829.0,Singapur,1.33835733,103.761791,,,15020.0,2020-10-22 23:28:49,1603409329.0
2020-10-22,23:35:01,XE-5620S,JS REL-8,E200001C2611009616503CD8,,BURGUNDY CRESCENT,14,,,658727.0,Singapur,1.339352,103.761318,,,15140.0,2020-10-22 23:35:01,1603409701.0
2020-10-22,23:39:14,XE-5620S,JS REL-8,E200001C260F0170044094E1,,BURGUNDY CRESCENT,45,,,658758.0,Singapur,1.33991833,103.760469,,,15260.0,2020-10-22 23:39:14,1603409954.0
2020-10-22,23:40:18,XE-5620S,JS REL-8,E2000019951000690810C975,,BURGUNDY CRESCENT,53,,,658766.0,Singapur,1.34008483,103.7604896,,,15190.0,2020-10-22 23:40:18,1603410018.0
2020-10-22,23:41:45,XE-5620S,JS REL-8,E2000019951002320780D071,,BURGUNDY CRESCENT,73,,,658786.0,Singapur,1.340366,103.76103499999999,,,15290.0,2020-10-22 23:41:45,1603410105.0
2020-10-22,23:43:04,XE-5620S,JS REL-8,E2000019951000900540E41C,,BURGUNDY CRESCENT,46,,,658759.0,Singapur,1.34028233,103.76131059999999,,,15390.0,2020-10-22 23:43:04,1603410184.0
2020-10-22,23:44:31,XE-5620S,JS REL-8,E200001C261102762040F11A,,BURGUNDY CRESCENT,54,,,658767.0,Singapur,1.33995617,103.7613675,,,15420.0,2020-10-22 23:44:31,1603410271.0
2020-10-22,23:44:54,XE-5620S,JS REL-8,E2000019951001250750D16B,,BURGUNDY CRESCENT,68,,,658781.0,Singapur,1.3399485,103.7615388,,,15440.0,2020-10-22 23:44:54,1603410294.0
2020-10-22,23:50:37,XE-5620S,JS REL-8,E200001C2604016212708AD9,,BURGUNDY RISE,1,,,658852.0,Singapur,1.33853633,103.76048279999999,,,15440.0,2020-10-22 23:50:37,1603410637.0
2020-10-22,23:54:21,XE-5620S,JS REL-8,E200001C260F01571010853A,,,,,,,,1.339983,103.7664275,,,15520.0,2020-10-22 23:54:21,1603410861.0
2020-10-22,23:58:09,XE-5620S,JS REL-8,E2000019951000970740D314,,HIGHGATE CRESCENT,35,,,598816.0,Singapur,1.34011133,103.7651993,,,15610.0,2020-10-22 23:58:09,1603411089.0
2020-10-30,00:07:17,XE-5620S,JS REL-8,E200001C26040050178017FD,,BURGUNDY RISE,25,,,658876.0,Singapur,1.33883883,103.7614438,,,15340.0,2020-10-30 00:07:17,1604016437.0
2020-10-30,00:07:17,XE-5620S,JS REL-8,E200001C26040050178017FD,,BURGUNDY RISE,25,,,658876.0,Singapur,1.33883883,103.7614438,,,15340.0,2020-10-30 00:07:17,1604016437.0
2020-10-30,00:09:45,XE-5620S,JS REL-8,E2000019951000921010B57E,,BURGUNDY RISE,2,,,658853.0,Singapur,1.33854633,103.76050749999999,,,15430.0,2020-10-30 00:09:45,1604016585.0
2020-10-30,00:09:45,XE-5620S,JS REL-8,E2000019951000921010B57E,,BURGUNDY RISE,2,,,658853.0,Singapur,1.33854633,103.76050749999999,,,15430.0,2020-10-30 00:09:45,1604016585.0
2020-10-30,00:12:43,XE-5620S,JS REL-8,E200001C260F01571010853A,,,,,,,,1.339985,103.76637099999999,,,15480.0,2020-10-30 00:12:43,1604016763.0
2020-10-30,00:12:43,XE-5620S,JS REL-8,E200001C260F01571010853A,,,,,,,,1.339985,103.76637099999999,,,15480.0,2020-10-30 00:12:43,1604016763.0
2020-10-30,00:14:47,XE-5620S,JS REL-8,E200001C420D010810504E4E,,HIGHGATE CRESCENT,17,,,598798.0,Singapur,1.34010433,103.7658051,,,15430.0,2020-10-30 00:14:47,1604016887.0
2020-10-30,00:14:47,XE-5620S,JS REL-8,E200001C420D010810504E4E,,HIGHGATE CRESCENT,17,,,598798.0,Singapur,1.34010433,103.7658051,,,15430.0,2020-10-30 00:14:47,1604016887.0
2020-10-30,00:20:04,XE-5620S,JS REL-8,E200001C260F005311701B0A,,HIGHGATE CRESCENT,38,,,598819.0,Singapur,1.34087483,103.76569479999999,,,15580.0,2020-10-30 00:20:04,1604017204.0
2020-10-30,00:20:04,XE-5620S,JS REL-8,E200001C260F005311701B0A,,HIGHGATE CRESCENT,38,,,598819.0,Singapur,1.34087483,103.76569479999999,,,15580.0,2020-10-30 00:20:04,1604017204.0
2020-10-30,00:20:55,XE-5620S,JS REL-8,E200001C260E0171166097B9,,HIGHGATE CRESCENT,81,,,598858.0,Singapur,1.34094517,103.7659293,,,15550.0,2020-10-30 00:20:55,1604017255.0
2020-10-30,00:20:55,XE-5620S,JS REL-8,E200001C260E0171166097B9,,HIGHGATE CRESCENT,81,,,598858.0,Singapur,1.34094517,103.7659293,,,15550.0,2020-10-30 00:20:55,1604017255.0
2020-10-30,00:22:38,XE-5620S,JS REL-8,E2000019951002650740D464,,HIGHGATE CRESCENT,58,,,598839.0,Singapur,1.340875,103.7664083,,,15650.0,2020-10-30 00:22:38,1604017358.0
2020-10-30,00:22:38,XE-5620S,JS REL-8,E2000019951002650740D464,,HIGHGATE CRESCENT,58,,,598839.0,Singapur,1.340875,103.7664083,,,15650.0,2020-10-30 00:22:38,1604017358.0
2020-10-30,00:23:29,XE-5620S,JS REL-8,E20000199501007812109FEE,,HIGHGATE CRESCENT,103,,,598869.0,Singapur,1.3409084999999998,103.7663963,,,15680.0,2020-10-30 00:23:29,1604017409.0
2020-10-30,00:23:29,XE-5620S,JS REL-8,E20000199501007812109FEE,,HIGHGATE CRESCENT,103,,,598869.0,Singapur,1.3409084999999998,103.7663963,,,15680.0,2020-10-30 00:23:29,1604017409.0
2020-10-30,00:23:49,XE-5620S,JS REL-8,E200001C2611011919805B1F,,HIGHGATE CRESCENT,111,,,598873.0,Singapur,1.34092083,103.7664833,,,15740.0,2020-10-30 00:23:49,1604017429.0
2020-10-30,00:23:49,XE-5620S,JS REL-8,E200001C2611011919805B1F,,HIGHGATE CRESCENT,111,,,598873.0,Singapur,1.34092083,103.7664833,,,15740.0,2020-10-30 00:23:49,1604017429.0
2020-10-30,00:24:50,XE-5620S,JS REL-8,E200001C260E0177182097FC,,HIGHGATE CRESCENT,60,,,598841.0,Singapur,1.34095817,103.76657759999999,,,15740.0,2020-10-30 00:24:50,1604017490.0
2020-10-30,00:24:50,XE-5620S,JS REL-8,E200001C260E0177182097FC,,HIGHGATE CRESCENT,60,,,598841.0,Singapur,1.34095817,103.76657759999999,,,15740.0,2020-10-30 00:24:50,1604017490.0
2020-10-30,00:26:10,XE-5620S,JS REL-8,E200001C2611014514807474,,HIGHGATE WALK,4,,,598755.0,Singapur,1.34029483,103.76641,,,15750.0,2020-10-30 00:26:10,1604017570.0
2020-10-30,00:26:10,XE-5620S,JS REL-8,E200001C2611014514807474,,HIGHGATE WALK,4,,,598755.0,Singapur,1.34029483,103.76641,,,15750.0,2020-10-30 00:26:10,1604017570.0
2020-10-30,00:26:36,XE-5620S,JS REL-8,E200001C2611012126405C1C,,HIGHGATE WALK,6,,,598756.0,Singapur,1.34035467,103.76644,,,15750.0,2020-10-30 00:26:36,1604017596.0
2020-10-30,00:26:36,XE-5620S,JS REL-8,E200001C2611012126405C1C,,HIGHGATE WALK,6,,,598756.0,Singapur,1.34035467,103.76644,,,15750.0,2020-10-30 00:26:36,1604017596.0
2020-10-30,00:33:16,XE-5620S,JS REL-8,E200001C261100241260040C,,Toh Tuck Road,26F,,TOH TUCK ,596221.0,Singapure,1.340829,103.7695926,,,15860.0,2020-10-30 00:33:16,1604017996.0
2020-10-30,00:33:16,XE-5620S,JS REL-8,E200001C261100241260040C,,Toh Tuck Road,26F,,TOH TUCK ,596221.0,Singapure,1.340829,103.7695926,,,15860.0,2020-10-30 00:33:16,1604017996.0
2020-10-30,00:34:57,XE-5620S,JS REL-8,E200001C2608017320109842,,TOH TUCK ROAD,26,,,596696.0,Singapur,1.34033867,103.7698483,,,15770.0,2020-10-30 00:34:57,1604018097.0
2020-10-30,00:34:57,XE-5620S,JS REL-8,E200001C2608017320109842,,TOH TUCK ROAD,26,,,596696.0,Singapur,1.34033867,103.7698483,,,15770.0,2020-10-30 00:34:57,1604018097.0
2020-10-30,00:35:21,XE-5620S,JS REL-8,E2000019950C00651100AEF1,,TOH TUCK ROAD,22A,,,596687.0,Singapur,1.34039,103.7702068,,,15780.0,2020-10-30 00:35:21,1604018121.0
2020-10-30,00:35:21,XE-5620S,JS REL-8,E2000019950C00651100AEF1,,TOH TUCK ROAD,22A,,,596687.0,Singapur,1.34039,103.7702068,,,15780.0,2020-10-30 00:35:21,1604018121.0
2020-10-30,00:36:30,XE-5620S,JS REL-8,E200001C2609010426604374,,TOH TUCK DRIVE,15,,,596881.0,Singapur,1.3410635,103.7702911,,,15870.0,2020-10-30 00:36:30,1604018190.0
2020-10-30,00:36:30,XE-5620S,JS REL-8,E200001C2609010426604374,,TOH TUCK DRIVE,15,,,596881.0,Singapur,1.3410635,103.7702911,,,15870.0,2020-10-30 00:36:30,1604018190.0
2020-10-30,00:37:32,XE-5620S,JS REL-8,E200001C260F02681010EDFA,,,,,,,,1.3412084999999998,103.7701823,,,15940.0,2020-10-30 00:37:32,1604018252.0
2020-10-30,00:37:32,XE-5620S,JS REL-8,E200001C260F02681010EDFA,,,,,,,,1.3412084999999998,103.7701823,,,15940.0,2020-10-30 00:37:32,1604018252.0
2020-10-30,00:38:35,XE-5620S,JS REL-8,E2000019950C00291060B2DB,,TOH TUCK DRIVE,31,,,596889.0,Singapur,1.341377,103.7702906,,,15940.0,2020-10-30 00:38:35,1604018315.0
2020-10-30,00:38:35,XE-5620S,JS REL-8,E2000019950C00291060B2DB,,TOH TUCK DRIVE,31,,,596889.0,Singapur,1.341377,103.7702906,,,15940.0,2020-10-30 00:38:35,1604018315.0
2020-10-30,00:44:53,XE-5620S,JS REL-8,E200001C260802261830CC89,,JALAN LAYANG LAYANG,33,,,598499.0,Singapur,1.3452725,103.7662363,,,16020.0,2020-10-30 00:44:53,1604018693.0
2020-10-30,00:44:53,XE-5620S,JS REL-8,E200001C260802261830CC89,,JALAN LAYANG LAYANG,33,,,598499.0,Singapur,1.3452725,103.7662363,,,16020.0,2020-10-30 00:44:53,1604018693.0
2020-10-30,00:51:25,XE-5620S,JS REL-8,E200001C261102841340F5EA,,JALAN SELANTING,21,,,598383.0,Singapur,1.3444625,103.7679021,,,16170.0,2020-10-30 00:51:25,1604019085.0
2020-10-30,00:51:25,XE-5620S,JS REL-8,E200001C261102841340F5EA,,JALAN SELANTING,21,,,598383.0,Singapur,1.3444625,103.7679021,,,16170.0,2020-10-30 00:51:25,1604019085.0
2020-10-30,00:54:56,XE-5620S,JS REL-8,E200001C2604006618802585,,Jalan Selanting,1,1,SELANTING ,598368.0,Singapure,1.34322733,103.76871,,,16250.0,2020-10-30 00:54:56,1604019296.0
2020-10-30,00:54:56,XE-5620S,JS REL-8,E200001C2604006618802585,,Jalan Selanting,1,1,SELANTING ,598368.0,Singapure,1.34322733,103.76871,,,16250.0,2020-10-30 00:54:56,1604019296.0
2020-10-30,00:55:38,XE-5620S,JS REL-8,E200001C260F00680910270E,,Jalan Selanting,1,2,SELANTING ,598368.0,Singapure,1.343274,103.7687531,,,16390.0,2020-10-30 00:55:38,1604019338.0
2020-10-30,00:55:38,XE-5620S,JS REL-8,E200001C260F00680910270E,,Jalan Selanting,1,2,SELANTING ,598368.0,Singapure,1.343274,103.7687531,,,16390.0,2020-10-30 00:55:38,1604019338.0
2020-10-30,00:56:43,XE-5620S,JS REL-8,E200001C261101002110444E,,Jalan Rajawali,15,1,REGIS MANSI,598433.0,Singapure,1.34328617,103.7679968,,,16360.0,2020-10-30 00:56:43,1604019403.0
2020-10-30,00:56:43,XE-5620S,JS REL-8,E200001C261101002110444E,,Jalan Rajawali,15,1,REGIS MANSI,598433.0,Singapure,1.34328617,103.7679968,,,16360.0,2020-10-30 00:56:43,1604019403.0
2020-10-30,00:58:10,XE-5620S,JS REL-8,E200001C261101571710865E,,JALAN KAKATUA,3,,SUNFLOWE,598523.0,Singapure,1.343133,103.7673598,,,16410.0,2020-10-30 00:58:10,1604019490.0
2020-10-30,00:58:10,XE-5620S,JS REL-8,E200001C261101571710865E,,JALAN KAKATUA,3,,SUNFLOWE,598523.0,Singapure,1.343133,103.7673598,,,16410.0,2020-10-30 00:58:10,1604019490.0
2020-10-30,00:59:58,XE-5620S,JS REL-8,E200001C2604015312207CD8,,JALAN KAKATUA,12,,,598530.0,Singapur,1.3436535,103.76683309999999,,,16470.0,2020-10-30 00:59:58,1604019598.0
2020-10-30,00:59:58,XE-5620S,JS REL-8,E200001C2604015312207CD8,,JALAN KAKATUA,12,,,598530.0,Singapur,1.3436535,103.76683309999999,,,16470.0,2020-10-30 00:59:58,1604019598.0
2020-10-30,01:05:21,XE-5620S,JS REL-8,E200001C26040050122018DD,,JALAN KAKATUA,31D,,,598570.0,Singapur,1.34408017,103.7660411,,,16580.0,2020-10-30 01:05:21,1604019921.0
2020-10-30,01:05:21,XE-5620S,JS REL-8,E200001C26040050122018DD,,JALAN KAKATUA,31D,,,598570.0,Singapur,1.34408017,103.7660411,,,16580.0,2020-10-30 01:05:21,1604019921.0
2020-10-30,01:05:26,XE-5620S,JS REL-8,E200001C260F02470720DD43,,JALAN KAKATUA,31A,,,598550.0,Singapur,1.344079,103.7660365,,,16590.0,2020-10-30 01:05:26,1604019926.0
2020-10-30,01:05:26,XE-5620S,JS REL-8,E200001C260F02470720DD43,,JALAN KAKATUA,31A,,,598550.0,Singapur,1.344079,103.7660365,,,16590.0,2020-10-30 01:05:26,1604019926.0
2020-10-30,01:07:00,XE-5620S,JS REL-8,E200001C260F0113102050FC,,,,,,,,1.3447315,103.765912,,,16670.0,2020-10-30 01:07:00,1604020020.0
2020-10-30,01:07:00,XE-5620S,JS REL-8,E200001C260F0113102050FC,,,,,,,,1.3447315,103.765912,,,16670.0,2020-10-30 01:07:00,1604020020.0
2020-10-30,01:08:01,XE-5620S,JS REL-8,E2000019951001550710D55C,,JALAN KAKATUA,43,,,598561.0,Singapur,1.34507217,103.7656086,,,16610.0,2020-10-30 01:08:01,1604020081.0
2020-10-30,01:08:01,XE-5620S,JS REL-8,E2000019951001550710D55C,,JALAN KAKATUA,43,,,598561.0,Singapur,1.34507217,103.7656086,,,16610.0,2020-10-30 01:08:01,1604020081.0
2020-10-30,01:08:20,XE-5620S,JS REL-8,E2000019950101711150A963,,JALAN KAKATUA,45,,,598562.0,Singapur,1.34515883,103.76552459999999,,,16630.0,2020-10-30 01:08:20,1604020100.0
2020-10-30,01:08:20,XE-5620S,JS REL-8,E2000019950101711150A963,,JALAN KAKATUA,45,,,598562.0,Singapur,1.34515883,103.76552459999999,,,16630.0,2020-10-30 01:08:20,1604020100.0
2020-10-30,01:11:19,XE-5620S,JS REL-8,E200001C260F02200750C692,,JALAN MERBOK,100,,,598454.0,Singapur,1.3452375,103.7651103,,,16680.0,2020-10-30 01:11:19,1604020279.0
2020-10-30,01:11:19,XE-5620S,JS REL-8,E200001C260F02200750C692,,JALAN MERBOK,100,,,598454.0,Singapur,1.3452375,103.7651103,,,16680.0,2020-10-30 01:11:19,1604020279.0
2020-10-30,01:12:20,XE-5620S,JS REL-8,E2000019950C02421010B6AD,,JALAN MERBOK,24,,,598450.0,Singapur,1.34555217,103.765573,,,16620.0,2020-10-30 01:12:20,1604020340.0
2020-10-30,01:12:20,XE-5620S,JS REL-8,E2000019950C02421010B6AD,,JALAN MERBOK,24,,,598450.0,Singapur,1.34555217,103.765573,,,16620.0,2020-10-30 01:12:20,1604020340.0
2020-10-30,01:15:19,XE-5620S,JS REL-8,E2000019951001660770CE0D,,JALAN LAYANG LAYANG,20,,THE GARD,598486.0,Singapure,1.3442885,103.7671455,,,16720.0,2020-10-30 01:15:19,1604020519.0
2020-10-30,01:15:19,XE-5620S,JS REL-8,E2000019951001660770CE0D,,JALAN LAYANG LAYANG,20,,THE GARD,598486.0,Singapure,1.3442885,103.7671455,,,16720.0,2020-10-30 01:15:19,1604020519.0
2020-10-30,01:18:11,XE-5620S,JS REL-8,E200001C260F015006407A53,,JALAN LAYANG LAYANG,1,,,598468.0,Singapur,1.343346,103.7678778,,,16700.0,2020-10-30 01:18:11,1604020691.0
2020-10-30,01:18:11,XE-5620S,JS REL-8,E200001C260F015006407A53,,JALAN LAYANG LAYANG,1,,,598468.0,Singapur,1.343346,103.7678778,,,16700.0,2020-10-30 01:18:11,1604020691.0
2020-10-30,01:18:54,XE-5620S,JS REL-8,E200001C260500822510339D,,Jalan Rajawali,2,2,GRAND ,598435.0,Singapure,1.3437145000000001,103.7686148,,,16730.0,2020-10-30 01:18:54,1604020734.0
2020-10-30,01:18:54,XE-5620S,JS REL-8,E200001C260500822510339D,,Jalan Rajawali,2,2,GRAND ,598435.0,Singapure,1.3437145000000001,103.7686148,,,16730.0,2020-10-30 01:18:54,1604020734.0
2020-10-30,01:19:31,XE-5620S,JS REL-8,E200001C2605016521508FCE,,,,,,,,1.34368767,103.768716,,,16880.0,2020-10-30 01:19:31,1604020771.0
2020-10-30,01:19:31,XE-5620S,JS REL-8,E200001C2605016521508FCE,,,,,,,,1.34368767,103.768716,,,16880.0,2020-10-30 01:19:31,1604020771.0
2020-10-30,01:20:18,XE-5620S,JS REL-8,E200001C2604016609108B6B,,Jalan Rajawali,3,,ROYAL ,598436.0,Singapure,1.343913,103.76877929999999,,,16930.0,2020-10-30 01:20:18,1604020818.0
2020-10-30,01:20:18,XE-5620S,JS REL-8,E200001C2604016609108B6B,,Jalan Rajawali,3,,ROYAL ,598436.0,Singapure,1.343913,103.76877929999999,,,16930.0,2020-10-30 01:20:18,1604020818.0
2020-10-30,01:23:50,XE-5620S,JS REL-8,E200001C2604004018700C1C,,SHAMAH TERRACE,4,,,597556.0,Singapur,1.34639367,103.7644243,,,16920.0,2020-10-30 01:23:50,1604021030.0
2020-10-30,01:23:50,XE-5620S,JS REL-8,E200001C2604004018700C1C,,SHAMAH TERRACE,4,,,597556.0,Singapur,1.34639367,103.7644243,,,16920.0,2020-10-30 01:23:50,1604021030.0
2020-10-30,01:24:37,XE-5620S,JS REL-8,E200001C260F015311607CB4,,SHAMAH TERRACE,13,,,597565.0,Singapur,1.3464465,103.7646673,,,16970.0,2020-10-30 01:24:37,1604021077.0
2020-10-30,01:24:37,XE-5620S,JS REL-8,E200001C260F015311607CB4,,SHAMAH TERRACE,13,,,597565.0,Singapur,1.3464465,103.7646673,,,16970.0,2020-10-30 01:24:37,1604021077.0
2020-10-30,01:24:52,XE-5620S,JS REL-8,E200001C260F006210601FBF,,,,,,,,1.34646933,103.76472829999999,,,16970.0,2020-10-30 01:24:52,1604021092.0
2020-10-30,01:24:52,XE-5620S,JS REL-8,E200001C260F006210601FBF,,,,,,,,1.34646933,103.76472829999999,,,16970.0,2020-10-30 01:24:52,1604021092.0
2020-10-30,01:30:25,XE-5620S,JS REL-8,E2000019951002060560E1D8,,BT BATOK ST 25,11,,YUSOF ,658712.0,Singapur,1.34186167,103.75926059999999,,,17090.0,2020-10-30 01:30:25,1604021425.0
2020-10-30,01:30:25,XE-5620S,JS REL-8,E2000019951002060560E1D8,,BT BATOK ST 25,11,,YUSOF ,658712.0,Singapur,1.34186167,103.75926059999999,,,17090.0,2020-10-30 01:30:25,1604021425.0
2020-10-30,01:35:27,XE-5620S,JS REL-8,E28011057000020F9BDF3BA9,,BUKIT BATOK STREET 25,289B,,,651289.0,Singapur,1.3441094999999998,103.7599755,,,17050.0,2020-10-30 01:35:27,1604021727.0
2020-10-30,01:35:27,XE-5620S,JS REL-8,E28011057000020F9BDF3BA9,,BUKIT BATOK STREET 25,289B,,,651289.0,Singapur,1.3441094999999998,103.7599755,,,17050.0,2020-10-30 01:35:27,1604021727.0
2020-10-30,01:38:53,XE-5620S,JS REL-8,E28011057000020F9BDF5CC4,,BUKIT BATOK STREET 25,289C,,,652289.0,Singapur,1.34382483,103.7595436,,,17250.0,2020-10-30 01:38:53,1604021933.0
2020-10-30,01:38:53,XE-5620S,JS REL-8,E28011057000020F9BDF5CC4,,BUKIT BATOK STREET 25,289C,,,652289.0,Singapur,1.34382483,103.7595436,,,17250.0,2020-10-30 01:38:53,1604021933.0
2020-10-30,01:46:39,XE-5620S,JS REL-8,E200001C261101851420A010,,BT BATOK ST 25,,#01-01,BB289 FOOD ,657289.0,Singapur,1.34410883,103.7599098,,,17580.0,2020-10-30 01:46:39,1604022399.0
2020-10-30,01:46:39,XE-5620S,JS REL-8,E200001C261101851420A010,,BT BATOK ST 25,,#01-01,BB289 FOOD ,657289.0,Singapur,1.34410883,103.7599098,,,17580.0,2020-10-30 01:46:39,1604022399.0
2020-10-30,01:46:55,XE-5620S,JS REL-8,E200001C26110174240091D3,,BT BATOK ST 25,,#01-01,BB289 FOOD ,657289.0,Singapur,1.34409967,103.7599135,,,17650.0,2020-10-30 01:46:55,1604022415.0
2020-10-30,01:46:55,XE-5620S,JS REL-8,E200001C26110174240091D3,,BT BATOK ST 25,,#01-01,BB289 FOOD ,657289.0,Singapur,1.34409967,103.7599135,,,17650.0,2020-10-30 01:46:55,1604022415.0
2020-10-30,01:48:44,XE-5620S,JS REL-8,E28011057000020F9BDEF46C,,BUKIT BATOK STREET 25,289E,,,654289.0,Singapur,1.34434083,103.75928309999999,,,17790.0,2020-10-30 01:48:44,1604022524.0
2020-10-30,01:48:44,XE-5620S,JS REL-8,E28011057000020F9BDEF46C,,BUKIT BATOK STREET 25,289E,,,654289.0,Singapur,1.34434083,103.75928309999999,,,17790.0,2020-10-30 01:48:44,1604022524.0
2020-10-30,01:51:48,XE-5620S,JS REL-8,E28011057000020F9BDDC866,,BUKIT BATOK STREET 25,289D,,,653289.0,Singapur,1.34363583,103.7589118,,,18180.0,2020-10-30 01:51:48,1604022708.0
2020-10-30,01:51:48,XE-5620S,JS REL-8,E28011057000020F9BDDC866,,BUKIT BATOK STREET 25,289D,,,653289.0,Singapur,1.34363583,103.7589118,,,18180.0,2020-10-30 01:51:48,1604022708.0
2020-10-30,02:03:30,XE-5620S,JS REL-8,E28011057000020F9BDEDB5B,,BUKIT BATOK STREET 25,288G,,,656288.0,Singapur,1.34518133,103.7593575,,,19060.0,2020-10-30 02:03:30,1604023410.0
2020-10-30,02:03:30,XE-5620S,JS REL-8,E28011057000020F9BDEDB5B,,BUKIT BATOK STREET 25,288G,,,656288.0,Singapur,1.34518133,103.7593575,,,19060.0,2020-10-30 02:03:30,1604023410.0
2020-10-30,02:06:43,XE-5620S,JS REL-8,E28011057000020F9BDCEB9C,,BUKIT BATOK STREET 25,288D,,,653288.0,Singapur,1.34556267,103.7588938,,,19200.0,2020-10-30 02:06:43,1604023603.0
2020-10-30,02:06:43,XE-5620S,JS REL-8,E28011057000020F9BDCEB9C,,BUKIT BATOK STREET 25,288D,,,653288.0,Singapur,1.34556267,103.7588938,,,19200.0,2020-10-30 02:06:43,1604023603.0
2020-10-30,02:09:18,XE-5620S,JS REL-8,E28011057000020F9BDE5A19,,,,,,,,1.3457055,103.7587136,,,19430.0,2020-10-30 02:09:18,1604023758.0
2020-10-30,02:09:18,XE-5620S,JS REL-8,E28011057000020F9BDE5A19,,,,,,,,1.3457055,103.7587136,,,19430.0,2020-10-30 02:09:18,1604023758.0
2020-10-30,02:13:04,XE-5620S,JS REL-8,E28011057000020F9BDF7921,,BUKIT BATOK STREET 25,288C,,,652288.0,Singapur,1.3456955,103.7597263,,,19750.0,2020-10-30 02:13:04,1604023984.0
